Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Fairfield Inn & Suites Brooksville Suncoast Parkway,"Understated quarters in a relaxed hotel offering breakfast, as well as an outdoor pool & a gym.","{'latitude': 28.5329569, 'longitude': -82.4955793}",N/A,https://www.marriott.com/en-us/hotels/tpafh-fairfield-inn-and-suites-brooksville-suncoast-parkway/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 198}, {'stars': 4, 'count': 41}, {'stars': 3, 'count': 9}, {'stars': 2, 'count': 3}, {'stars': 1, 'count': 14}]",265,"[{'name': 'Gym', 'description': 'Gym', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 91, 'positive': 82, 'negative': 5, 'neutral': 4}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 88, 'positive': 81, 'negative': 3, 'neutral': 4}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 83, 'positive': 77, 'negative': 5, 'neutral': 1}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 46, 'positive': 38, 'negative': 3, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 18, 'positive': 10, 'negative': 6, 'neutral': 2}]"
Hernando Beach Motel,"Simple condo units with kitchens on a waterside property with boat docks, decks & a pool.","{'latitude': 28.494025999999998, 'longitude': -82.6501121}",N/A,https://www.hernandobeachmotel.com/,"[{'stars': 5, 'count': 141}, {'stars': 4, 'count': 16}, {'stars': 3, 'count': 3}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 6}]",167,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 60, 'positive': 57, 'negative': 1, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 52, 'positive': 47, 'negative': 4, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 38, 'positive': 34, 'negative': 2, 'neutral': 2}]"
Encore Topics,N/A,"{'latitude': 28.434694999999998, 'longitude': -82.5125389}",N/A,https://thousandtrails.com/florida/topics-rv-resort/?utm_source=yext&utm_medium=directory&utm_campaign=Yext%20Directory%20Listing,"[{'stars': 5, 'count': 120}, {'stars': 4, 'count': 46}, {'stars': 3, 'count': 32}, {'stars': 2, 'count': 10}, {'stars': 1, 'count': 25}]",233,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 30, 'positive': 24, 'negative': 6, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 33, 'positive': 23, 'negative': 6, 'neutral': 4}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 25, 'positive': 18, 'negative': 4, 'neutral': 3}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 13, 'positive': 3, 'negative': 7, 'neutral': 3}]"
Hudson Dockside Inn,Unfussy 1-bedroom kitchenette apartments on the water with 2 flat-screen TVs & free Wi-Fi.,"{'latitude': 28.360844500000002, 'longitude': -82.70612969999999}",N/A,http://www.hudsondocksideinn.com/,"[{'stars': 5, 'count': 93}, {'stars': 4, 'count': 7}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 3}, {'stars': 1, 'count': 2}]",107,"[{'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 7, 'positive': 6, 'negative': 0, 'neutral': 1}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 11, 'positive': 11, 'negative': 0, 'neutral': 0}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 9, 'positive': 9, 'negative': 0, 'neutral': 0}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 5, 'positive': 5, 'negative': 0, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 42, 'positive': 40, 'negative': 1, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 33, 'positive': 31, 'negative': 2, 'neutral': 0}]"
Barrington Hills,"RV resort featuring a pool, a game room & a dog park, plus a clubhouse & community events.","{'latitude': 28.374768, 'longitude': -82.658981}",N/A,https://thousandtrails.com//florida/barrington-hills-rv-resort/?utm_source=yext&utm_medium=directory&utm_campaign=Yext%20Directory%20Listing,"[{'stars': 5, 'count': 161}, {'stars': 4, 'count': 60}, {'stars': 3, 'count': 39}, {'stars': 2, 'count': 17}, {'stars': 1, 'count': 32}]",309,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 59, 'positive': 47, 'negative': 11, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 34, 'positive': 31, 'negative': 3, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 46, 'positive': 38, 'negative': 7, 'neutral': 1}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 10, 'positive': 0, 'negative': 10, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 22, 'positive': 4, 'negative': 15, 'neutral': 3}]"
Holiday Springs RV Resort,"RV resort for ages 55+ offering a lake & a nature trail, plus a dog park, laundry & a clubhouse.","{'latitude': 28.434219499999998, 'longitude': -82.6413555}",3,https://www.garbercommunities.com/properties/holiday-springs-rv-resort,"[{'stars': 5, 'count': 109}, {'stars': 4, 'count': 37}, {'stars': 3, 'count': 20}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 10}]",188,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 20, 'positive': 17, 'negative': 1, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 18, 'positive': 17, 'negative': 1, 'neutral': 0}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 21, 'positive': 15, 'negative': 2, 'neutral': 4}]"
Inn on the Gulf Hotel,Unpretentious budget hotel opposite the beach offering a seafood restaurant & a terrace.,"{'latitude': 28.3622376, 'longitude': -82.70944399999999}",N/A,http://www.innonthegulf.com/,"[{'stars': 5, 'count': 104}, {'stars': 4, 'count': 21}, {'stars': 3, 'count': 5}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 7}]",142,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 31, 'positive': 23, 'negative': 4, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 17, 'positive': 14, 'negative': 2, 'neutral': 1}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 20, 'positive': 12, 'negative': 1, 'neutral': 7}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 5, 'positive': 4, 'negative': 0, 'neutral': 1}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 8, 'positive': 8, 'negative': 0, 'neutral': 0}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 6, 'positive': 4, 'negative': 1, 'neutral': 1}]"
Three Lakes,N/A,"{'latitude': 28.387929, 'longitude': -82.6434081}",2,https://www.sunoutdoors.com/florida/three-lakes-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 229}, {'stars': 4, 'count': 63}, {'stars': 3, 'count': 22}, {'stars': 2, 'count': 11}, {'stars': 1, 'count': 12}]",337,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 56, 'positive': 51, 'negative': 3, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 47, 'positive': 39, 'negative': 3, 'neutral': 5}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 41, 'positive': 35, 'negative': 1, 'neutral': 5}]"
Inn on the Gulf Restaurant,"Casual-chic hotel restaurant for eclectic seafood, steak & sandwiches, plus a patio with gulf views.","{'latitude': 28.3623889, 'longitude': -82.70980829999999}",N/A,http://innonthegulf.com/seafood-restaurant/,"[{'stars': 5, 'count': 2543}, {'stars': 4, 'count': 591}, {'stars': 3, 'count': 212}, {'stars': 2, 'count': 77}, {'stars': 1, 'count': 108}]",3531,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 1006, 'positive': 879, 'negative': 80, 'neutral': 47}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 863, 'positive': 751, 'negative': 93, 'neutral': 19}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 508, 'positive': 474, 'negative': 18, 'neutral': 16}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 13, 'positive': 2, 'negative': 11, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 25, 'positive': 3, 'negative': 16, 'neutral': 6}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 49, 'positive': 13, 'negative': 30, 'neutral': 6}]"
Belle Parc RV Resort,"Pet & big rig friendly RV park on a lake with a heated pool, hot tub, gym, ball courts & free Wi-Fi.","{'latitude': 28.5864209, 'longitude': -82.375999}",N/A,http://www.belleparcrvresorts.com/,"[{'stars': 5, 'count': 149}, {'stars': 4, 'count': 42}, {'stars': 3, 'count': 21}, {'stars': 2, 'count': 3}, {'stars': 1, 'count': 18}]",233,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 41, 'positive': 39, 'negative': 1, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 61, 'positive': 50, 'negative': 7, 'neutral': 4}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 38, 'positive': 36, 'negative': 1, 'neutral': 1}]"
