latitude, longitude,Address
34.4185028076171,-119.671806335449,"427, Corona Del Mar, Santa Barbara, Santa Barbara County, California, 93103, United States"
34.410717010498,-119.695533752441,"201, Bath Street, Waterfront, Santa Barbara, Santa Barbara County, California, 93101, United States"
34.4220504760742,-119.593597412109,"195, Olive Street, Ortega, Summerland, Santa Barbara County, California, 93067, United States"
34.4224624633789,-119.615615844726,"134, Loureyro Road, Montecito, Santa Barbara County, California, 93108, United States"
34.4260749816894,-119.7632522583,"948, Las Palmas Drive, Las Positas, Hope Ranch, Santa Barbara County, California, 93110, United States"
34.4272727966308,-119.701965332031,"1230, Garden Street, Santa Barbara, Santa Barbara County, California, 93101, United States"
34.412670135498,-119.694198608398,"118, Los Aguajes Avenue, Waterfront, Santa Barbara, Santa Barbara County, California, 93101, United States"
34.4126777648925,-119.694160461425,"118, Los Aguajes Avenue, Waterfront, Santa Barbara, Santa Barbara County, California, 93101, United States"
34.439525604248,-119.602821350097,"677, Orchard Avenue, Montecito, Santa Barbara County, California, 93108, United States"
34.4011650085449,-119.701797485351,"26, Barranca Avenue, Santa Barbara, Santa Barbara County, California, 93109, United States"
34.4361991882324,-119.725799560546,"2720, De la Vina Street, Santa Barbara, Santa Barbara County, California, 93105, United States"
34.405044555664,-119.757011413574,"4015, Bajada Lane, Santa Barbara County, California, 93110, United States"
34.4177589416503,-119.672554016113,"420, Orilla Del Mar Drive, Santa Barbara, Santa Barbara County, California, 93103, United States"
34.4011497497558,-119.70181274414,"26, Barranca Avenue, Santa Barbara, Santa Barbara County, California, 93109, United States"
34.4194297790527,-119.631072998046,"1500, Miramar Beach, Montecito, Santa Barbara County, California, 93108, United States"
34.4010963439941,-119.707473754882,"1212, San Miguel Avenue, The Mesa, Santa Barbara, Santa Barbara County, California, 93109, United States"
34.4329833984375,-119.721778869628,"2400, De la Vina Street, Santa Barbara, Santa Barbara County, California, 93105, United States"
34.3996925354003,-119.714302062988,"1438, San Miguel Avenue, The Mesa, Santa Barbara, Santa Barbara County, California, 93109, United States"
34.443790435791,-119.798187255859,"5052, Birchwood Road, Santa Barbara County, California, 93111, United States"
34.4717407226562,-119.802261352539,"1800, North San Marcos Road, Old San Marcos Road, Santa Barbara County, California, 93111, United States"
34.4457778930664,-119.794456481933,"355, Pebble Hill Drive, Santa Barbara County, California, 93111, United States"
34.4389762878418,-119.773445129394,"4475, Hollister Avenue, El Sueno, Santa Barbara County, California, 93110, United States"
34.4545783996582,-119.789070129394,"957, Via Los Padres, Santa Barbara County, California, 93111, United States"
34.4095268249511,-119.868103027343,"6851, Del Playa Drive, 68 Block, Isla Vista, Santa Barbara County, California, 93117, United States"
34.4452285766601,-119.787879943847,"Wake Campus SBCC, 300, North Turnpike Road, Santa Barbara County, California, 93111, United States"
34.4441299438476,-119.837631225585,"272, Carlo Drive, Goleta, Santa Barbara County, California, 93117, United States"
34.4403915405273,-119.911224365234,"230, Armas Canyon Road, Goleta, Santa Barbara County, California, 93117, United States"
34.45458984375,-119.789077758789,"957, Via Los Padres, Santa Barbara County, California, 93111, United States"
34.4221572875976,-119.803085327148,"5160, Camino Floral, Santa Barbara County, California, 93111, United States"
34.4495201110839,-119.817543029785,"625, North Kellogg Avenue, Goleta, Santa Barbara County, California, 93111, United States"
34.4551429748535,-119.795906066894,"963, Via Regina, Santa Barbara County, California, 93111, United States"
34.4714393615722,-119.781768798828,"1705, Chumash Highway, Santa Barbara County, California, 93105, United States"
34.4490394592285,-119.785469055175,"4677, Sierra Madre Road, Santa Barbara County, California, 93110, United States"
34.4594421386718,-119.820793151855,"1117, Camino Manadero, Santa Barbara County, California, 93111, United States"
34.4482269287109,-119.786949157714,"436, Venado Drive, Santa Barbara County, California, 93111, United States"
34.4490318298339,-119.785469055175,"4677, Sierra Madre Road, Santa Barbara County, California, 93110, United States"
34.444164276123,-119.82071685791,"255, Cambridge Drive, Goleta, Santa Barbara County, California, 93117, United States"
34.4452209472656,-119.787879943847,"Wake Campus SBCC, 300, North Turnpike Road, Santa Barbara County, California, 93111, United States"
34.4554100036621,-119.770614624023,"4426, La Paloma Avenue, Santa Barbara County, California, 93105, United States"
34.4314384460449,-119.901901245117,"152, Sanderling Lane, The Hideaway, Goleta, Santa Barbara County, California, 93117, United States"
34.4446868896484,-119.788398742675,"Wake Campus SBCC, 300, North Turnpike Road, Santa Barbara County, California, 93111, United States"
34.4535636901855,-119.787704467773,"897, San Antonio Creek Road, Santa Barbara County, California, 93111, United States"
34.4462966918945,-119.842056274414,"414, Rex Place, Goleta, Santa Barbara County, California, 93117, United States"
34.4354515075683,-119.816650390625,"Pacifica Suites, 5490, Hollister Avenue, Goleta, Santa Barbara County, California, 93111, United States"
34.453441619873,-119.787368774414,"897, San Antonio Creek Road, Santa Barbara County, California, 93111, United States"
34.4365997314453,-119.877471923828,"7122, Del Norte Drive, El Encanto Heights, Goleta, Santa Barbara County, California, 93117, United States"
