Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Extended Stay America Select Suites - St Louis - Westport - East Lackland Rd.,Informal quarters with kitchens in a low-key all-suite hotel offering free Wi-Fi & breakfast.,"{'latitude': 38.6993957, 'longitude': -90.435451}",2,https://www.extendedstayamerica.com/hotels/mo/st-louis/westport-east-lackland-rd?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"[{'stars': 5, 'count': 331}, {'stars': 4, 'count': 134}, {'stars': 3, 'count': 110}, {'stars': 2, 'count': 74}, {'stars': 1, 'count': 203}]",852,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 21, 'positive': 8, 'negative': 9, 'neutral': 4}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 41, 'positive': 13, 'negative': 26, 'neutral': 2}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 15, 'positive': 6, 'negative': 9, 'neutral': 0}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 16, 'positive': 3, 'negative': 11, 'neutral': 2}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 13, 'positive': 2, 'negative': 11, 'neutral': 0}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 14, 'positive': 1, 'negative': 9, 'neutral': 4}]"
Red Roof Inn St Louis - Westport,"Simple rooms in an unassuming hotel offering free Wi-Fi & parking, plus laundry facilities.","{'latitude': 38.699550800000004, 'longitude': -90.4364172}",2,https://www.redroof.com/property/mo/saint-louis/RRI126?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI126,"[{'stars': 5, 'count': 255}, {'stars': 4, 'count': 163}, {'stars': 3, 'count': 182}, {'stars': 2, 'count': 131}, {'stars': 1, 'count': 401}]",1132,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 34, 'positive': 9, 'negative': 20, 'neutral': 5}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 7, 'positive': 0, 'negative': 7, 'neutral': 0}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 36, 'positive': 6, 'negative': 26, 'neutral': 4}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 28, 'positive': 1, 'negative': 23, 'neutral': 4}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 19, 'positive': 4, 'negative': 12, 'neutral': 3}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 11, 'positive': 4, 'negative': 7, 'neutral': 0}]"
The Cheshire,"Upscale quarters in a Britain-inspired lodging with free breakfast, an outdoor pool & dining.","{'latitude': 38.633327699999995, 'longitude': -90.306958}",4,http://www.cheshirestl.com/,"[{'stars': 5, 'count': 1081}, {'stars': 4, 'count': 449}, {'stars': 3, 'count': 179}, {'stars': 2, 'count': 125}, {'stars': 1, 'count': 130}]",1964,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 273, 'positive': 215, 'negative': 31, 'neutral': 27}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 242, 'positive': 189, 'negative': 35, 'neutral': 18}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 108, 'positive': 86, 'negative': 19, 'neutral': 3}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 45, 'positive': 32, 'negative': 3, 'neutral': 10}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 88, 'positive': 55, 'negative': 19, 'neutral': 14}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 238, 'positive': 187, 'negative': 26, 'neutral': 25}]"
Residence Inn St. Louis Airport/Earth City,"Contemporary all-suite hotel with an indoor pool, plus free hot breakfast & an airport shuttle.","{'latitude': 38.761437099999995, 'longitude': -90.45400570000001}",3,https://www.marriott.com/en-us/hotels/stlri-residence-inn-st-louis-airport-earth-city/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 300}, {'stars': 4, 'count': 155}, {'stars': 3, 'count': 71}, {'stars': 2, 'count': 24}, {'stars': 1, 'count': 38}]",588,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 11, 'positive': 5, 'negative': 4, 'neutral': 2}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 22, 'positive': 14, 'negative': 7, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 7, 'positive': 4, 'negative': 3, 'neutral': 0}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 13, 'positive': 3, 'negative': 10, 'neutral': 0}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 14, 'positive': 11, 'negative': 2, 'neutral': 1}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 7, 'positive': 3, 'negative': 4, 'neutral': 0}]"
Ameristar Casino Resort Spa St. Charles,"Contemporary, all-suite casino hotel with an indoor/outdoor pool & a 1950s-themed lounge.","{'latitude': 38.766850999999996, 'longitude': -90.4839786}",4,https://ameristarstcharles.boydgaming.com/,"[{'stars': 5, 'count': 7341}, {'stars': 4, 'count': 3362}, {'stars': 3, 'count': 1426}, {'stars': 2, 'count': 556}, {'stars': 1, 'count': 905}]",13590,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 1614, 'positive': 1290, 'negative': 223, 'neutral': 101}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 2115, 'positive': 1290, 'negative': 509, 'neutral': 316}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 1279, 'positive': 923, 'negative': 309, 'neutral': 47}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 28, 'positive': 2, 'negative': 23, 'neutral': 3}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 50, 'positive': 10, 'negative': 32, 'neutral': 8}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 69, 'positive': 17, 'negative': 46, 'neutral': 6}]"
Hollywood Casino & Hotel St. Louis,"Modern rooms & suites in a bustling casino hotel offering casual & upscale dining, plus live music.","{'latitude': 38.7540402, 'longitude': -90.48160070000002}",N/A,https://www.hollywoodcasinostlouis.com/?utm_source=google&utm_medium=organic&utm_campaign=localseo,"[{'stars': 5, 'count': 4174}, {'stars': 4, 'count': 1965}, {'stars': 3, 'count': 1123}, {'stars': 2, 'count': 497}, {'stars': 1, 'count': 911}]",8670,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 870, 'positive': 585, 'negative': 213, 'neutral': 72}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 197, 'positive': 174, 'negative': 9, 'neutral': 14}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 405, 'positive': 252, 'negative': 119, 'neutral': 34}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 13, 'positive': 3, 'negative': 9, 'neutral': 1}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 20, 'positive': 1, 'negative': 15, 'neutral': 4}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 38, 'positive': 11, 'negative': 21, 'neutral': 6}]"
"The Ritz-Carlton, St. Louis","Posh hotel featuring upscale restaurants, a cigar club & a lounge, plus a spa & a fitness center.","{'latitude': 38.6483683, 'longitude': -90.33114069999999}",4,https://www.ritzcarlton.com/en/hotels/stlrz-the-ritz-carlton-st-louis/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 1351}, {'stars': 4, 'count': 280}, {'stars': 3, 'count': 79}, {'stars': 2, 'count': 21}, {'stars': 1, 'count': 44}]",1775,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 65, 'positive': 46, 'negative': 3, 'neutral': 16}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 43, 'positive': 33, 'negative': 2, 'neutral': 8}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 19, 'positive': 13, 'negative': 4, 'neutral': 2}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 62, 'positive': 44, 'negative': 3, 'neutral': 15}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 135, 'positive': 107, 'negative': 14, 'neutral': 14}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 179, 'positive': 146, 'negative': 17, 'neutral': 16}]"
Moonrise Hotel,Stylish rooms & suites in an outerspace-themed boutique hotel with a hip rooftop bar & local fare.,"{'latitude': 38.6555695, 'longitude': -90.29870760000001}",4,http://moonrisehotel.com/,"[{'stars': 5, 'count': 1637}, {'stars': 4, 'count': 525}, {'stars': 3, 'count': 130}, {'stars': 2, 'count': 39}, {'stars': 1, 'count': 87}]",2418,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 653, 'positive': 544, 'negative': 51, 'neutral': 58}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 467, 'positive': 397, 'negative': 43, 'neutral': 27}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 748, 'positive': 666, 'negative': 47, 'neutral': 35}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 583, 'positive': 470, 'negative': 91, 'neutral': 22}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 72, 'positive': 66, 'negative': 3, 'neutral': 3}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 231, 'positive': 219, 'negative': 7, 'neutral': 5}]"
"Seven Gables Inn, St. Louis West, a Tribute Portfolio Hotel","Polished 1926 inn offering uniquely decorated rooms & suites, plus free continental breakfast.","{'latitude': 38.6511782, 'longitude': -90.3392215}",3,https://www.marriott.com/en-us/hotels/stltw-seven-gables-inn-st-louis-west-a-tribute-portfolio-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 214}, {'stars': 4, 'count': 57}, {'stars': 3, 'count': 15}, {'stars': 2, 'count': 13}, {'stars': 1, 'count': 28}]",327,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 33, 'positive': 24, 'negative': 7, 'neutral': 2}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 16, 'positive': 9, 'negative': 5, 'neutral': 2}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 9, 'positive': 4, 'negative': 5, 'neutral': 0}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 54, 'positive': 41, 'negative': 8, 'neutral': 5}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 56, 'positive': 44, 'negative': 10, 'neutral': 2}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 34, 'positive': 21, 'negative': 11, 'neutral': 2}]"
Gothic Heights Inn,N/A,"{'latitude': 38.615648, 'longitude': -90.293477}",N/A,https://www.gothicheightsinn.com/,"[{'stars': 5, 'count': 25}, {'stars': 4, 'count': 0}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 1}]",26,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 7, 'positive': 5, 'negative': 1, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 15, 'positive': 14, 'negative': 1, 'neutral': 0}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 7, 'positive': 7, 'negative': 0, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 15, 'positive': 15, 'negative': 0, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 9, 'positive': 7, 'negative': 1, 'neutral': 1}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 7, 'positive': 7, 'negative': 0, 'neutral': 0}]"
