Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
Rosario Village,"Upscale resort with a spa, plus a marina, a cocktail bar & a refined restaurant in a mansion.","{'latitude': 48.6446417, 'longitude': -122.873425}",48.6446417,-122.873425,3,http://www.rosariovillage.com/,"[{'stars': 5, 'count': 685}, {'stars': 4, 'count': 239}, {'stars': 3, 'count': 65}, {'stars': 2, 'count': 25}, {'stars': 1, 'count': 37}]",1051,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 253, 'positive': 181, 'negative': 58, 'neutral': 14}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 208, 'positive': 158, 'negative': 38, 'neutral': 12}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 113, 'positive': 102, 'negative': 4, 'neutral': 7}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 14, 'positive': 5, 'negative': 7, 'neutral': 2}]","Rosario Resort and Spa, Rosario Road, Rosario, San Juan County, Washington, United States"
Le MÃ©ridien Charlotte,"Trendy hotel offering contemporary quarters & dining, plus 2 pools, a gym & a hip rooftop bar.","{'latitude': 35.2173787, 'longitude': -80.8387142}",35.2173787,-80.8387142,4,https://www.marriott.com/en-us/hotels/cltmd-le-meridien-charlotte/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 1059}, {'stars': 4, 'count': 490}, {'stars': 3, 'count': 211}, {'stars': 2, 'count': 137}, {'stars': 1, 'count': 175}]",2072,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 256, 'positive': 179, 'negative': 57, 'neutral': 20}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 145, 'positive': 37, 'negative': 91, 'neutral': 17}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 198, 'positive': 129, 'negative': 53, 'neutral': 16}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 22, 'positive': 14, 'negative': 2, 'neutral': 6}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 82, 'positive': 8, 'negative': 62, 'neutral': 12}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 76, 'positive': 35, 'negative': 21, 'neutral': 20}]","Le Méridien Charlotte, 555, South McDowell Street, Second Ward, Uptown, Charlotte, Mecklenburg County, North Carolina, 28204, United States"
The New Pioneer Hotel and Casino,"Casual, Old West-inspired casino hotel offering traditional rooms, plus 24-hour gaming & a pool.","{'latitude': 35.15549800000001, 'longitude': -114.57271639999999}",35.15549800000001,-114.5727164,3,http://www.laughlinpioneer.com/,"[{'stars': 5, 'count': 2365}, {'stars': 4, 'count': 1470}, {'stars': 3, 'count': 967}, {'stars': 2, 'count': 437}, {'stars': 1, 'count': 594}]",5833,"[{'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 106, 'positive': 81, 'negative': 9, 'neutral': 16}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 83, 'positive': 11, 'negative': 62, 'neutral': 10}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 79, 'positive': 39, 'negative': 26, 'neutral': 14}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 69, 'positive': 18, 'negative': 45, 'neutral': 6}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 81, 'positive': 47, 'negative': 22, 'neutral': 12}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 86, 'positive': 72, 'negative': 9, 'neutral': 5}]","Pioneer Hotel & Gambling Hall, South Casino Drive, Casino Drive, Laughlin, Clark County, Nevada, 89029, United States"
The Mosser Hotel,"Cozy quarters, some with en suite bathrooms, in an intimate 1913 hotel offering free Wi-Fi.","{'latitude': 37.7849728, 'longitude': -122.40516389999998}",37.7849728,-122.40516389999998,3,http://www.themosser.com/,"[{'stars': 5, 'count': 472}, {'stars': 4, 'count': 431}, {'stars': 3, 'count': 238}, {'stars': 2, 'count': 82}, {'stars': 1, 'count': 83}]",1306,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 426, 'positive': 352, 'negative': 35, 'neutral': 39}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 538, 'positive': 308, 'negative': 147, 'neutral': 83}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 227, 'positive': 66, 'negative': 112, 'neutral': 49}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 227, 'positive': 66, 'negative': 124, 'neutral': 37}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 305, 'positive': 227, 'negative': 48, 'neutral': 30}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 321, 'positive': 221, 'negative': 71, 'neutral': 29}]","City Park, 22, 4th Street, Union Square, South of Market, San Francisco, California, 94103, United States"
Beachcomber Beachfront Hotel,Suites with gulf-view balconies in a beachfront hotel offering an outdoor pool & hot tub.,"{'latitude': 30.221952399999996, 'longitude': -85.8892288}",30.2219524,-85.8892288,3,https://www.bythesearesorts.com/beachcomber-beachfront-hotel?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 685}, {'stars': 4, 'count': 354}, {'stars': 3, 'count': 202}, {'stars': 2, 'count': 107}, {'stars': 1, 'count': 285}]",1633,"[{'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 287, 'positive': 47, 'negative': 222, 'neutral': 18}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 451, 'positive': 266, 'negative': 165, 'neutral': 20}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 453, 'positive': 201, 'negative': 229, 'neutral': 23}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 535, 'positive': 268, 'negative': 232, 'neutral': 35}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 285, 'positive': 137, 'negative': 121, 'neutral': 27}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 225, 'positive': 52, 'negative': 147, 'neutral': 26}]","Beachcomber By The Sea, 17101, Front Beach Road, Gulf Resort Beach, Panama City Beach, Bay County, Florida, 32407, United States"
Showboat Resort Atlantic City,"Unfussy quarters in a New Orleans-themed hotel offering a restaurant, plus Boardwalk & ocean views.","{'latitude': 39.361723, 'longitude': -74.418454}",39.361723,-74.418454,3,https://www.showboathotelac.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,"[{'stars': 5, 'count': 2944}, {'stars': 4, 'count': 1775}, {'stars': 3, 'count': 1440}, {'stars': 2, 'count': 800}, {'stars': 1, 'count': 1732}]",8691,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 1060, 'positive': 267, 'negative': 598, 'neutral': 195}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 246, 'positive': 111, 'negative': 111, 'neutral': 24}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 2410, 'positive': 894, 'negative': 1265, 'neutral': 251}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 694, 'positive': 372, 'negative': 241, 'neutral': 81}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 1725, 'positive': 617, 'negative': 984, 'neutral': 124}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 501, 'positive': 177, 'negative': 250, 'neutral': 74}]","Showboat Hotel Atlantic City, 801, Boardwalk, Ducktown, Atlantic City, Atlantic County, New Jersey, 08401, United States"
The Blackburn Inn and Conference Center,"Refined rooms in a polished boutique hotel offering dining, an art gallery & a library.","{'latitude': 38.145128899999996, 'longitude': -79.067185}",38.1451289,-79.067185,3,http://www.blackburn-inn.com/,"[{'stars': 5, 'count': 331}, {'stars': 4, 'count': 70}, {'stars': 3, 'count': 29}, {'stars': 2, 'count': 10}, {'stars': 1, 'count': 11}]",451,"[{'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 13, 'positive': 10, 'negative': 2, 'neutral': 1}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 12, 'positive': 10, 'negative': 1, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 144, 'positive': 122, 'negative': 10, 'neutral': 12}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 53, 'positive': 30, 'negative': 13, 'neutral': 10}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 19, 'positive': 11, 'negative': 2, 'neutral': 6}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 232, 'positive': 192, 'negative': 23, 'neutral': 17}]","Blackburn Inn and Conference Center, 301, Greenville Avenue, Dogwood Hill, Staunton, Virginia, 24402, United States"
Oceanfront Lodge,"Relaxed rooms in an oceanfront hotel offering hot breakfast & Wi-Fi, plus an indoor pool & gym.","{'latitude': 41.7475187, 'longitude': -124.2032329}",41.7475187,-124.2032329,3,http://www.oceanfrontlodge1.com/,"[{'stars': 5, 'count': 468}, {'stars': 4, 'count': 357}, {'stars': 3, 'count': 214}, {'stars': 2, 'count': 162}, {'stars': 1, 'count': 468}]",1669,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 162, 'positive': 38, 'negative': 110, 'neutral': 14}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 237, 'positive': 173, 'negative': 33, 'neutral': 31}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 53, 'positive': 17, 'negative': 35, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 57, 'positive': 25, 'negative': 27, 'neutral': 5}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 210, 'positive': 83, 'negative': 110, 'neutral': 17}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 513, 'positive': 132, 'negative': 347, 'neutral': 34}]","Oceanfront Lodge, South A Street, Crescent City, Del Norte County, California, 75531, United States"
Circus Circus Reno,"Colorful casino lodging featuring free circus shows, plus a convention center, concerts & dining.","{'latitude': 39.531396799999996, 'longitude': -119.81561279999998}",39.5313968,-119.81561279999998,3,https://www.caesars.com/circus-circus-reno?utm_campaign=gmb&utm_source=google&utm_medium=local&utm_term=CCE&utm_content=hotel&y_source=1_MTk1MTkyNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"[{'stars': 5, 'count': 7834}, {'stars': 4, 'count': 4576}, {'stars': 3, 'count': 2517}, {'stars': 2, 'count': 875}, {'stars': 1, 'count': 1070}]",16872,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 1647, 'positive': 998, 'negative': 390, 'neutral': 259}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 2009, 'positive': 1626, 'negative': 231, 'neutral': 152}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 762, 'positive': 509, 'negative': 187, 'neutral': 66}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 385, 'positive': 48, 'negative': 297, 'neutral': 40}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 391, 'positive': 92, 'negative': 260, 'neutral': 39}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 2336, 'positive': 1475, 'negative': 635, 'neutral': 226}]","Circus Circus Reno, West 5th Street, Reno, Washoe County, Nevada, 89505, United States"
The Clyde Hotel Portland by Kasa,"Hip accommodations in a landmark hotel with a popular coffee shop, loaner bikes & event space.","{'latitude': 45.522058699999995, 'longitude': -122.6815998}",45.5220587,-122.6815998,3,https://kasa.com/properties/the-clyde-hotel-portland-by-kasa?utm_source=Google&utm_medium=nonpaid&utm_campaign=GMB&utm_term=VisitHotelWebsiteButton&utm_content=CLY,"[{'stars': 5, 'count': 542}, {'stars': 4, 'count': 291}, {'stars': 3, 'count': 73}, {'stars': 2, 'count': 37}, {'stars': 1, 'count': 38}]",981,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 137, 'positive': 115, 'negative': 8, 'neutral': 14}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 55, 'positive': 37, 'negative': 11, 'neutral': 7}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 103, 'positive': 34, 'negative': 49, 'neutral': 20}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 171, 'positive': 153, 'negative': 11, 'neutral': 7}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 67, 'positive': 54, 'negative': 6, 'neutral': 7}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 73, 'positive': 67, 'negative': 4, 'neutral': 2}]","Ace Hotel, 1022, Southwest Harvey Milk Street, Downtown, Portland, Multnomah County, Oregon, 97205, United States"
Natura Treescape Resort,"Relaxed hotel with free wildlife & water park tickets, plus indoor pools, sports courts & cabins.","{'latitude': 43.61805940000001, 'longitude': -89.7827112}",43.61805940000001,-89.7827112,2,https://www.staynatura.com/,"[{'stars': 5, 'count': 325}, {'stars': 4, 'count': 203}, {'stars': 3, 'count': 109}, {'stars': 2, 'count': 53}, {'stars': 1, 'count': 117}]",807,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 31, 'positive': 30, 'negative': 1, 'neutral': 0}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 21, 'positive': 15, 'negative': 4, 'neutral': 2}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 23, 'positive': 17, 'negative': 4, 'neutral': 2}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 36, 'positive': 25, 'negative': 6, 'neutral': 5}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 148, 'positive': 94, 'negative': 34, 'neutral': 20}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 20, 'positive': 3, 'negative': 15, 'neutral': 2}]","Hot Rocks, 399, County Highway A, Hickory Hills Estates, Wisconsin Dells, Sauk County, Wisconsin, 53965, United States"
Boardwalk Beach Resort,"Laid-back beachfront hotel with a seasonal cafe, plus an indoor & outdoor pool with a lazy river.","{'latitude': 33.702715399999995, 'longitude': -78.8688229}",33.702715399999995,-78.8688229,3,http://www.boardwalkresort.com/,"[{'stars': 5, 'count': 709}, {'stars': 4, 'count': 365}, {'stars': 3, 'count': 264}, {'stars': 2, 'count': 148}, {'stars': 1, 'count': 476}]",1962,"[{'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 181, 'positive': 8, 'negative': 162, 'neutral': 11}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 441, 'positive': 131, 'negative': 286, 'neutral': 24}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 570, 'positive': 171, 'negative': 354, 'neutral': 45}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 244, 'positive': 34, 'negative': 197, 'neutral': 13}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 222, 'positive': 94, 'negative': 109, 'neutral': 19}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 336, 'positive': 104, 'negative': 213, 'neutral': 19}]","Boardwalk Beach Resort, 2301, North Ocean Boulevard, East Chester, Myrtle Beach, Horry County, South Carolina, 29577, United States"
Cambria Hotel West Orange,"Simple rooms & suites in a low-key hotel with a 24/7 gym & an indoor pool, plus a restaurant/bar.","{'latitude': 40.79602810000001, 'longitude': -74.2549813}",40.79602810000001,-74.2549813,3,https://www.choicehotels.com/new-jersey/west-orange/cambria-hotels/nj313?mc=llgoxxpx,"[{'stars': 5, 'count': 407}, {'stars': 4, 'count': 119}, {'stars': 3, 'count': 67}, {'stars': 2, 'count': 35}, {'stars': 1, 'count': 67}]",695,"[{'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 6, 'positive': 2, 'negative': 3, 'neutral': 1}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 13, 'positive': 9, 'negative': 1, 'neutral': 3}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 12, 'positive': 7, 'negative': 4, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 10, 'positive': 6, 'negative': 4, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 233, 'positive': 155, 'negative': 65, 'neutral': 13}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 274, 'positive': 199, 'negative': 52, 'neutral': 23}]","Cambria Hotel West Orange, 12, Rooney Circle, West Orange, Essex County, New Jersey, 07052, United States"
SpringHill Suites Newark Liberty International Airport,"Modern all-suite lodging with kitchenettes & an indoor pool, plus free breakfast & airport shuttle.","{'latitude': 40.7097391, 'longitude': -74.1698546}",40.7097391,-74.1698546,3,https://www.marriott.com/en-us/hotels/ewrsa-springhill-suites-newark-liberty-international-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 947}, {'stars': 4, 'count': 623}, {'stars': 3, 'count': 327}, {'stars': 2, 'count': 99}, {'stars': 1, 'count': 165}]",2161,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 264, 'positive': 174, 'negative': 52, 'neutral': 38}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 447, 'positive': 298, 'negative': 125, 'neutral': 24}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 239, 'positive': 153, 'negative': 38, 'neutral': 48}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 316, 'positive': 183, 'negative': 67, 'neutral': 66}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 533, 'positive': 363, 'negative': 123, 'neutral': 47}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 326, 'positive': 234, 'negative': 70, 'neutral': 22}]","SpringHill Suites Newark Liberty International Airport, 652, Executive Drive, Newark, Essex County, New Jersey, 07114, United States"
Residence Inn West Orange,"Refined all-suite hotel offering a modern bar & an indoor pool, plus free breakfast & parking.","{'latitude': 40.8143232, 'longitude': -74.2446824}",40.8143232,-74.2446824,3,https://www.marriott.com/en-us/hotels/ewrog-residence-inn-west-orange/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 483}, {'stars': 4, 'count': 157}, {'stars': 3, 'count': 41}, {'stars': 2, 'count': 15}, {'stars': 1, 'count': 35}]",731,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 14, 'positive': 12, 'negative': 1, 'neutral': 1}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 13, 'positive': 8, 'negative': 3, 'neutral': 2}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 17, 'positive': 12, 'negative': 3, 'neutral': 2}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 7, 'positive': 4, 'negative': 2, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 225, 'positive': 191, 'negative': 27, 'neutral': 7}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 195, 'positive': 154, 'negative': 34, 'neutral': 7}]","Residence Inn, 107, Prospect Avenue, West Orange, Essex County, New Jersey, 07052, United States"
The George,"Warmly decorated rooms, suites & studios in a polished hotel offering breakfast.","{'latitude': 40.8216885, 'longitude': -74.2220936}",40.8216885,-74.2220936,4,http://thegeorgemontclair.com/,"[{'stars': 5, 'count': 95}, {'stars': 4, 'count': 15}, {'stars': 3, 'count': 5}, {'stars': 2, 'count': 3}, {'stars': 1, 'count': 7}]",125,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 63, 'positive': 52, 'negative': 8, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 38, 'positive': 32, 'negative': 4, 'neutral': 2}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 19, 'positive': 16, 'negative': 2, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 15, 'positive': 9, 'negative': 5, 'neutral': 1}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 10, 'positive': 7, 'negative': 1, 'neutral': 2}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 6, 'positive': 3, 'negative': 3, 'neutral': 0}]","The George, 37, North Mountain Avenue, Montclair, Essex County, New Jersey, 07042, United States"
"The MC Hotel, Autograph Collection",Polished quarters in a modern hotel offering a sleek restaurant & a rooftop bar with city views.,"{'latitude': 40.817299299999995, 'longitude': -74.2224098}",40.8172993,-74.2224098,4,https://www.marriott.com/en-us/hotels/ewrak-the-mc-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 273}, {'stars': 4, 'count': 73}, {'stars': 3, 'count': 23}, {'stars': 2, 'count': 31}, {'stars': 1, 'count': 38}]",438,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 24, 'positive': 13, 'negative': 2, 'neutral': 9}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 20, 'positive': 8, 'negative': 11, 'neutral': 1}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 15, 'positive': 4, 'negative': 8, 'neutral': 3}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 9, 'positive': 6, 'negative': 2, 'neutral': 1}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 5, 'positive': 1, 'negative': 4, 'neutral': 0}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 6, 'positive': 3, 'negative': 1, 'neutral': 2}]","MC Hotel, 690, Bloomfield Avenue, Montclair, Essex County, New Jersey, 07042, United States"
TRYP by Wyndham Newark Downtown,"Bright rooms, some with exercise bikes, in a trendy hotel with a free airport shuttle & a gastropub.","{'latitude': 40.7383178, 'longitude': -74.1679982}",40.7383178,-74.1679982,3,https://www.wyndhamhotels.com/tryp/newark-new-jersey/tryp-by-wyndham-newark-downtown/overview?CID=LC:v6v3hkulmqj2jri:48278&iata=00093796,"[{'stars': 5, 'count': 742}, {'stars': 4, 'count': 330}, {'stars': 3, 'count': 133}, {'stars': 2, 'count': 78}, {'stars': 1, 'count': 141}]",1424,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 387, 'positive': 212, 'negative': 150, 'neutral': 25}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 489, 'positive': 370, 'negative': 79, 'neutral': 40}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 237, 'positive': 168, 'negative': 33, 'neutral': 36}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 152, 'positive': 92, 'negative': 40, 'neutral': 20}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 299, 'positive': 228, 'negative': 53, 'neutral': 18}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 182, 'positive': 86, 'negative': 73, 'neutral': 23}]","TRYP Newark, 24, East Park Street, Teachers Village, Newark, Essex County, New Jersey, 07102, United States"
Renaissance Meadowlands Hotel,"Polished choice offering a chic restaurant, plus a fitness center & a business center.","{'latitude': 40.8115035, 'longitude': -74.1040881}",40.8115035,-74.1040881,3,https://www.marriott.com/en-us/hotels/ewrbr-renaissance-meadowlands-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 594}, {'stars': 4, 'count': 262}, {'stars': 3, 'count': 90}, {'stars': 2, 'count': 33}, {'stars': 1, 'count': 56}]",1035,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 69, 'positive': 52, 'negative': 12, 'neutral': 5}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 73, 'positive': 65, 'negative': 6, 'neutral': 2}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 28, 'positive': 17, 'negative': 4, 'neutral': 7}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 36, 'positive': 23, 'negative': 6, 'neutral': 7}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 28, 'positive': 16, 'negative': 10, 'neutral': 2}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 25, 'positive': 8, 'negative': 9, 'neutral': 8}]","Renaissance Meadowlands, Rutherford Avenue, Rutherford, Bergen County, New Jersey, 07070, United States"
Fairfield Inn & Suites Newark Liberty International Airport,"No-nonsense hotel with an indoor pool & a gym, plus free Wi-Fi, hot breakfast & an airport shuttle.","{'latitude': 40.7095038, 'longitude': -74.17091309999999}",40.7095038,-74.17091309999999,3,https://www.marriott.com/en-us/hotels/ewrfs-fairfield-inn-and-suites-newark-liberty-international-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 562}, {'stars': 4, 'count': 384}, {'stars': 3, 'count': 193}, {'stars': 2, 'count': 55}, {'stars': 1, 'count': 150}]",1344,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 333, 'positive': 211, 'negative': 103, 'neutral': 19}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 153, 'positive': 111, 'negative': 21, 'neutral': 21}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 180, 'positive': 113, 'negative': 38, 'neutral': 29}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 195, 'positive': 121, 'negative': 40, 'neutral': 34}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 239, 'positive': 160, 'negative': 66, 'neutral': 13}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 152, 'positive': 59, 'negative': 78, 'neutral': 15}]","Fairfield Inn & Suites Newark Liberty International Airport, 618, Executive Drive, Newark, Essex County, New Jersey, 07114, United States"
TownePlace Suites Wilmington Newark/Christiana,"Informal all-suite hotel featuring an outdoor pool, a fitness center & complimentary hot breakfast.","{'latitude': 39.669871, 'longitude': -75.6712063}",39.669871,-75.6712063,3,https://www.marriott.com/en-us/hotels/ilgts-towneplace-suites-wilmington-newark-christiana/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 172}, {'stars': 4, 'count': 99}, {'stars': 3, 'count': 58}, {'stars': 2, 'count': 17}, {'stars': 1, 'count': 35}]",381,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 10, 'positive': 7, 'negative': 3, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 131, 'positive': 102, 'negative': 22, 'neutral': 7}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 142, 'positive': 97, 'negative': 37, 'neutral': 8}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 95, 'positive': 65, 'negative': 26, 'neutral': 4}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 36, 'positive': 17, 'negative': 19, 'neutral': 0}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 52, 'positive': 28, 'negative': 14, 'neutral': 10}]","TownePlace Suites, 410, Eagle Run Road, Christiana Village, Newark, New Castle County, Delaware, 19702, United States"
