Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
TownePlace Suites New Orleans Metairie,"Relaxed all-suite hotel with free Wi-Fi & continental breakfast, plus a gym & an outdoor pool.","{'latitude': 29.9646448, 'longitude': -90.1912036}",2,https://www.marriott.com/en-us/hotels/msytm-towneplace-suites-new-orleans-metairie/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 296}, {'stars': 4, 'count': 188}, {'stars': 3, 'count': 72}, {'stars': 2, 'count': 39}, {'stars': 1, 'count': 67}]",662,"[{'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 11, 'positive': 2, 'negative': 8, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 12, 'positive': 11, 'negative': 0, 'neutral': 1}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 9, 'positive': 6, 'negative': 0, 'neutral': 3}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 8, 'positive': 6, 'negative': 0, 'neutral': 2}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 5, 'positive': 2, 'negative': 1, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 175, 'positive': 130, 'negative': 38, 'neutral': 7}]"
#1212 12th FL SKYLINE CITYSCAPE VIEWS-ROOFTOP POOL,N/A,"{'latitude': 29.953861236572266, 'longitude': -90.0728530883789}",N/A,https://new.rentalsunited.com/Property/3782696?sc=554691,N/A,2,N/A
New Orleans Marriott Metairie at Lakeway,"Polished hotel offering a cafe, a bar & a restaurant, plus a sauna, a gym & complimentary Wi-Fi.","{'latitude': 30.0183862, 'longitude': -90.15580659999999}",4,https://www.marriott.com/en-us/hotels/msymm-new-orleans-marriott-metairie-at-lakeway/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 695}, {'stars': 4, 'count': 319}, {'stars': 3, 'count': 167}, {'stars': 2, 'count': 75}, {'stars': 1, 'count': 106}]",1362,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 46, 'positive': 44, 'negative': 1, 'neutral': 1}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 158, 'positive': 46, 'negative': 97, 'neutral': 15}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 71, 'positive': 35, 'negative': 30, 'neutral': 6}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 128, 'positive': 60, 'negative': 55, 'neutral': 13}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 53, 'positive': 29, 'negative': 16, 'neutral': 8}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 25, 'positive': 12, 'negative': 13, 'neutral': 0}]"
Maison Dupuy Hotel,"Elegant rooms in 5 adjoining townhouses, plus an outdoor pool, an American bistro & a courtyard.","{'latitude': 29.959336999999998, 'longitude': -90.0683102}",3,http://www.maisondupuy.com/,"[{'stars': 5, 'count': 874}, {'stars': 4, 'count': 486}, {'stars': 3, 'count': 200}, {'stars': 2, 'count': 83}, {'stars': 1, 'count': 114}]",1757,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 153, 'positive': 105, 'negative': 34, 'neutral': 14}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 573, 'positive': 430, 'negative': 113, 'neutral': 30}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 458, 'positive': 387, 'negative': 30, 'neutral': 41}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 602, 'positive': 387, 'negative': 154, 'neutral': 61}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 91, 'positive': 76, 'negative': 8, 'neutral': 7}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 188, 'positive': 61, 'negative': 109, 'neutral': 18}]"
The Chloe.,"Chic rooms & suites in a refined hotel featuring a restaurant, 2 bars & an outdoor pool.","{'latitude': 29.9270805, 'longitude': -90.0993106}",4,https://www.thechloenola.com/,"[{'stars': 5, 'count': 249}, {'stars': 4, 'count': 31}, {'stars': 3, 'count': 18}, {'stars': 2, 'count': 15}, {'stars': 1, 'count': 6}]",319,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 88, 'positive': 66, 'negative': 13, 'neutral': 9}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 82, 'positive': 66, 'negative': 9, 'neutral': 7}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 35, 'positive': 30, 'negative': 3, 'neutral': 2}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 21, 'positive': 19, 'negative': 2, 'neutral': 0}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 35, 'positive': 31, 'negative': 1, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 89, 'positive': 69, 'negative': 16, 'neutral': 4}]"
Catahoula New Orleans,"Low-key rooms in a chic hotel offering a stylish cocktail bar, plus a rooftop bar with city views","{'latitude': 29.951846099999994, 'longitude': -90.0732132}",2,https://catahoulahotel.com/,"[{'stars': 5, 'count': 359}, {'stars': 4, 'count': 141}, {'stars': 3, 'count': 45}, {'stars': 2, 'count': 45}, {'stars': 1, 'count': 97}]",687,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 199, 'positive': 156, 'negative': 22, 'neutral': 21}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 107, 'positive': 17, 'negative': 72, 'neutral': 18}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 122, 'positive': 33, 'negative': 72, 'neutral': 17}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 119, 'positive': 95, 'negative': 11, 'neutral': 13}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 277, 'positive': 165, 'negative': 89, 'neutral': 23}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 97, 'positive': 22, 'negative': 62, 'neutral': 13}]"
Sully Mansion,Elegant bed-&-breakfast in a 19th-century mansion with a furnished veranda & a courtyard.,"{'latitude': 29.9304824, 'longitude': -90.0842991}",4,http://sullymansion.com/,"[{'stars': 5, 'count': 124}, {'stars': 4, 'count': 11}, {'stars': 3, 'count': 3}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 1}]",140,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 20, 'positive': 18, 'negative': 0, 'neutral': 2}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 41, 'positive': 38, 'negative': 2, 'neutral': 1}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 23, 'positive': 21, 'negative': 2, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 54, 'positive': 51, 'negative': 1, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 49, 'positive': 45, 'negative': 0, 'neutral': 4}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 25, 'positive': 20, 'negative': 3, 'neutral': 2}]"
La Belle Esplanade,"Polished suites in a colorful Victorian B&B, plus a locally sourced continental breakfast buffet.","{'latitude': 29.973085299999997, 'longitude': -90.07453439999999}",3,https://labelleesplanade.com/,"[{'stars': 5, 'count': 45}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 2}]",54,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 9, 'positive': 9, 'negative': 0, 'neutral': 0}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 6, 'positive': 6, 'negative': 0, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 18, 'positive': 18, 'negative': 0, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 18, 'positive': 17, 'negative': 1, 'neutral': 0}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 6, 'positive': 6, 'negative': 0, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 20, 'positive': 19, 'negative': 1, 'neutral': 0}]"
Margaret Place,"Refined hotel in an 1850s house offering 5 chic rooms, plus an outdoor pool & a bar.","{'latitude': 29.9408306, 'longitude': -90.0724201}",N/A,https://www.margaretplacehotel.com/,"[{'stars': 5, 'count': 93}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 2}]",103,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 12, 'positive': 10, 'negative': 1, 'neutral': 1}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 16, 'positive': 12, 'negative': 2, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 42, 'positive': 38, 'negative': 2, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 30, 'positive': 27, 'negative': 3, 'neutral': 0}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 5, 'positive': 3, 'negative': 1, 'neutral': 1}]"
Maison Perrier Bed & Breakfast,"Period-inspired rooms in a 19th-century house with free cooked breakfast, afternoon tea & Wi-Fi.","{'latitude': 29.924661599999997, 'longitude': -90.09893900000002}",3,http://www.maisonperrier.com/,"[{'stars': 5, 'count': 80}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 0}]",87,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 34, 'positive': 29, 'negative': 2, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 19, 'positive': 16, 'negative': 2, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 24, 'positive': 20, 'negative': 1, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 45, 'positive': 45, 'negative': 0, 'neutral': 0}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 5, 'positive': 4, 'negative': 0, 'neutral': 1}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 31, 'positive': 29, 'negative': 0, 'neutral': 2}]"
