latitude,longitude,Address
27.9434261322021,-82.7996520996093,"509, Wildwood Way, Clearwater, Pinellas County, Florida, 33756, United States"
27.9432888031005,-82.7994079589843,"523, Wildwood Way, Clearwater, Pinellas County, Florida, 33756, United States"
27.9190559387207,-82.7918853759765,"284, 4th Street Northwest, The Rosery, Largo, Pinellas County, Florida, 33770, United States"
27.9430446624755,-82.7998123168945,"1485, South Ft Harrison Avenue, Clearwater, Pinellas County, Florida, 33756, United States"
27.9431838989257,-82.7997283935546,"Fort Harrison Avenue South & Wildwood Way, South Ft Harrison Avenue, Clearwater, Pinellas County, Florida, 33756, United States"
27.9432697296142,-82.7996597290039,"Fort Harrison Avenue South & Wildwood Way, South Ft Harrison Avenue, Clearwater, Pinellas County, Florida, 33756, United States"
27.9309406280517,-82.7955245971679,"Greek Island Restaurant, 1501, Clearwater Largo Road North, Bayside Court, Largo, Pinellas County, Florida, 33770, United States"
27.9433803558349,-82.7997360229492,"505, Wildwood Way, Clearwater, Pinellas County, Florida, 33756, United States"
27.9429721832275,-82.799690246582,"1489, South Ft Harrison Avenue, Clearwater, Pinellas County, Florida, 33756, United States"
27.930908203125,-82.7955322265625,"Greek Island Restaurant, 1501, Clearwater Largo Road North, Bayside Court, Largo, Pinellas County, Florida, 33770, United States"
27.9069995880126,-82.8071975708007,"1061, 19th Street Southwest, Largo, Pinellas County, Florida, 33770, United States"
27.8857059478759,-82.8389663696289,"14490, Josephine Road, Largo Condominium Complex, Largo, Pinellas County, Florida, 33774, United States"
27.8876132965087,-82.850715637207,"7th Avenue North, Indian Rocks Beach, Pinellas County, Florida, 33785, United States"
27.8895320892334,-82.8280868530273,"13632, Kimberly Oaks Circle, Largo Condominium Complex, Anona, Largo, Pinellas County, Florida, 33774, United States"
27.9371013641357,-82.7900314331054,"South Martin Luther King Junior Avenue, Bayside Court, Pinellas County, Florida, 33756, United States"
27.936559677124,-82.7919464111328,"1099, Hawkins Street, Bayside Court, Pinellas County, Florida, 33756, United States"
27.9106140136718,-82.7569427490234,"624, Lake Palm Drive, Eldorado Village, Largo, Pinellas County, Florida, 33771, United States"
27.9203090667724,-82.7780990600586,"1035, Tralee Street, Largo, Pinellas County, Florida, 33770, United States"
28.1875038146972,-82.4674301147461,"Pasco County, Florida, 34639, United States"
28.1873950958251,-82.4702072143554,"Vista Del Sol Circle, Pasco County, Florida, 34639, United States"
28.1842498779296,-82.4715042114257,"Cupecoy Drive, Pasco County, Florida, 33558, United States"
28.2252292633056,-82.4515991210937,"4667, Roberts Road, Land O' Lakes, Pasco County, Florida, 34639, United States"
28.185598373413,-82.4724884033203,"Haulover Cove, Pasco County, Florida, 33558, United States"
28.1836719512939,-82.4704513549804,"1873, Mazo Manor, Pasco County, Florida, 33558, United States"
28.1861591339111,-82.4710693359375,"Abrico Drive, Pasco County, Florida, 33558, United States"
28.3144798278808,-82.5047302246093,"18867, Shettle Road, Pasco County, Florida, 34637, United States"
28.257116317749,-82.4633636474609,"Gran Via Boulevard, Pasco County, Florida, 34637, United States"
28.1835212707519,-82.3991241455078,"1764, Bearberry Circle, Lantower Cypress Creek Apartments, Wesley Chapel, Pasco County, Florida, 33559, United States"
28.1868095397949,-82.4837036132812,"19933, Leonard Road, Pasco County, Florida, 33558, United States"
28.1836700439453,-82.4704513549804,"1873, Mazo Manor, Pasco County, Florida, 33558, United States"
28.188039779663,-82.4692687988281,"Vista Del Sol Circle, Pasco County, Florida, 34639, United States"
28.1879367828369,-82.4673995971679,"Pasco County, Florida, 34639, United States"
28.1863594055175,-82.4647369384765,"Sunset Court, Tropicana Trailer Park, Pasco County, Florida, 34639, United States"
28.1880111694335,-82.4692916870117,"Vista Del Sol Circle, Pasco County, Florida, 34639, United States"
28.2492656707763,-82.475830078125,"6304, Discovery Lane, Pasco County, Florida, 34638, United States"
28.1874141693115,-82.4683227539062,"Fountain View, Pasco County, Florida, 34639, United States"
27.9091701507568,-82.8453369140625,"1st Street, Indian Rocks Beach, Pinellas County, Florida, 33785, United States"
27.884630203247,-82.8508529663086,"SunTiki Cottages, 500, Gulf Boulevard, Indian Rocks Beach, Pinellas County, Florida, 33785, United States"
27.9071006774902,-82.8458251953125,"1st Street, Indian Rocks Beach, Pinellas County, Florida, 33785, United States"
27.8816318511962,-82.8486633300781,"Splash Harbour Water Park, 399, 2nd Street, Indian Rocks Beach, Pinellas County, Florida, 33785, United States"
27.9037170410156,-82.8463287353515,"207, 22nd Avenue North, Indian Rocks Beach, Pinellas County, Florida, 33785, United States"
