latitude,longitude,Address
39.6573600769043,-119.706932067871,"288, Littondale Drive, Sparks, Washoe County, Nevada, 89441, United States"
39.5656089782714,-119.779479980468,"Moorpark Court, Sparks, Washoe County, Nevada, 89512, United States"
39.5581016540527,-119.793197631835,"1855, Selmi Drive, Reno, Washoe County, Nevada, 89512, United States"
39.5473556518554,-119.782440185546,"2000, Silverada Boulevard, Reno, Washoe County, Nevada, 89512, United States"
39.6132698059082,-119.69049835205,"6613, Aston Circle, Tavo Valera, Sparks, Washoe County, Nevada, 89436, United States"
39.576789855957,-119.694389343261,"4574, Chromium Way, Sparks, Washoe County, Nevada, 89436, United States"
39.5595245361328,-119.72501373291,"1061, Baywood Drive, Sparks, Washoe County, Nevada, 89434, United States"
39.5630264282226,-119.745346069335,"3475, Nowlin Lane, Sparks, Washoe County, Nevada, 89431, United States"
39.5616798400878,-119.784965515136,"3403, Ridgecrest Drive, Reno, Washoe County, Nevada, 89512, United States"
39.5610008239746,-119.826721191406,"ABC Roofing, 3700, North Virginia Street, Reno, Washoe County, Nevada, 89503, United States"
39.5641441345214,-119.780380249023,"3930, Clear Acre Lane, Reno, Washoe County, Nevada, 89512, United States"
39.6130104064941,-119.705841064453,"2021, Maradona Drive, Pelé, Sparks, Washoe County, Nevada, 89436, United States"
39.5440216064453,-119.819984436035,"1530, Hillside Drive, Reno, Washoe County, Nevada, 89503, United States"
39.6573600769043,-119.706924438476,"288, Littondale Drive, Sparks, Washoe County, Nevada, 89441, United States"
39.561050415039,-119.832229614257,"3650, Shale Court, Reno, Washoe County, Nevada, 89503, United States"
39.5483322143554,-119.806312561035,"635, Hood Avenue, Reno, Washoe County, Nevada, 89512, United States"
39.6207199096679,-119.696563720703,"2522, Bridgetown Loop, Candelara, Sparks, Washoe County, Nevada, 89436, United States"
39.5443687438964,-119.729064941406,"1031, Sage View Drive, Sparks, Washoe County, Nevada, 89434, United States"
39.5349006652832,-119.861701965332,"3790, Tasha Court, Reno, Washoe County, Nevada, 89503, United States"
39.5164985656738,-119.988510131835,"Kit Carson, Verdi Lake Estates, Verdi, Washoe County, Nevada, 89439, United States"
39.5157928466796,-119.98917388916,"650, West Kit Carson, Verdi Lake Estates, Verdi, Washoe County, Nevada, 89439, United States"
39.5171012878418,-119.900001525878,"325, Caprock Street, Vida Luxury Living Apartments, Reno, Washoe County, Nevada, 89523, United States"
39.5219001770019,-119.900901794433,"1140, Crosswater Drive, Reno, Washoe County, Nevada, 89523, United States"
39.51708984375,-119.899597167968,"326, Caprock Street, Vida Luxury Living Apartments, Reno, Washoe County, Nevada, 89523, United States"
39.5217895507812,-119.882850646972,"6023, Warm River Road, Reno, Washoe County, Nevada, 89523, United States"
39.5302848815918,-119.86880493164,"1825, Sierra Highlands Drive, Reno, Washoe County, Nevada, 89523, United States"
39.5219116210937,-119.900886535644,"1140, Crosswater Drive, Reno, Washoe County, Nevada, 89523, United States"
