Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Lotus Inn and Suites Nashville,Unassuming rooms with balconies or patios in a straightforward motel offering free Wi-Fi & parking.,"{'latitude': 36.1537317, 'longitude': -86.6279674}",2,https://rapidhotels.com/LotusInnandSuites,"[{'stars': 5, 'count': 83}, {'stars': 4, 'count': 43}, {'stars': 3, 'count': 57}, {'stars': 2, 'count': 57}, {'stars': 1, 'count': 270}]",510,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 156, 'positive': 21, 'negative': 130, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 84, 'positive': 3, 'negative': 77, 'neutral': 4}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 100, 'positive': 10, 'negative': 83, 'neutral': 7}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 155, 'positive': 26, 'negative': 119, 'neutral': 10}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 12, 'positive': 1, 'negative': 11, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 73, 'positive': 12, 'negative': 58, 'neutral': 3}]"
TownePlace Suites Nashville Airport,"Informal all-suite hotel with free breakfast & parking, plus an indoor pool & a gym.","{'latitude': 36.1506076, 'longitude': -86.66928930000002}",3,https://www.marriott.com/en-us/hotels/bnats-towneplace-suites-nashville-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 349}, {'stars': 4, 'count': 153}, {'stars': 3, 'count': 60}, {'stars': 2, 'count': 32}, {'stars': 1, 'count': 46}]",640,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 217, 'positive': 169, 'negative': 36, 'neutral': 12}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 77, 'positive': 54, 'negative': 12, 'neutral': 11}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 37, 'positive': 26, 'negative': 9, 'neutral': 2}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 13, 'positive': 7, 'negative': 4, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 134, 'positive': 105, 'negative': 25, 'neutral': 4}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 41, 'positive': 17, 'negative': 15, 'neutral': 9}]"
Nashville Shores Lakeside Resort,"Visitors play in the lagoon, slide down water flumes, ride on zip lines or rent boats on the lake.","{'latitude': 36.1584115, 'longitude': -86.6030188}",N/A,https://nashvilleshores.com/lodging/,"[{'stars': 5, 'count': 2898}, {'stars': 4, 'count': 1040}, {'stars': 3, 'count': 408}, {'stars': 2, 'count': 161}, {'stars': 1, 'count': 212}]",4719,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 171, 'positive': 123, 'negative': 28, 'neutral': 20}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 624, 'positive': 522, 'negative': 63, 'neutral': 39}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 385, 'positive': 211, 'negative': 117, 'neutral': 57}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 244, 'positive': 72, 'negative': 142, 'neutral': 30}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 131, 'positive': 40, 'negative': 76, 'neutral': 15}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 71, 'positive': 51, 'negative': 13, 'neutral': 7}]"
Hermitage Inn,N/A,"{'latitude': 36.2011877, 'longitude': -86.61837949999999}",2,https://www.hermitageinntennessee.com/,"[{'stars': 5, 'count': 87}, {'stars': 4, 'count': 52}, {'stars': 3, 'count': 75}, {'stars': 2, 'count': 47}, {'stars': 1, 'count': 126}]",387,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 72, 'positive': 24, 'negative': 42, 'neutral': 6}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 25, 'positive': 4, 'negative': 20, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 47, 'positive': 7, 'negative': 36, 'neutral': 4}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 30, 'positive': 4, 'negative': 25, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 55, 'positive': 28, 'negative': 26, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 83, 'positive': 28, 'negative': 47, 'neutral': 8}]"
Yogi Bear's Jellystone Park - Nashville TN,Camping resort with a Yogi Bear theme featuring an outdoor pool & mini-golf course.,"{'latitude': 36.231182499999996, 'longitude': -86.70476029999999}",N/A,N/A,"[{'stars': 5, 'count': 238}, {'stars': 4, 'count': 96}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 29}, {'stars': 1, 'count': 50}]",455,"[{'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 72, 'positive': 53, 'negative': 14, 'neutral': 5}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 52, 'positive': 40, 'negative': 8, 'neutral': 4}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 46, 'positive': 33, 'negative': 9, 'neutral': 4}]"
Gaylord Opryland Resort & Convention Center,"Upscale resort featuring a glass atrium, indoor gardens & pools, plus a spa & dining.","{'latitude': 36.2122412, 'longitude': -86.6946459}",4,https://www.marriott.com/en-us/hotels/bnago-gaylord-opryland-resort-and-convention-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 22964}, {'stars': 4, 'count': 5181}, {'stars': 3, 'count': 1595}, {'stars': 2, 'count': 782}, {'stars': 1, 'count': 1075}]",31597,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 462, 'positive': 431, 'negative': 17, 'neutral': 14}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 1414, 'positive': 1048, 'negative': 239, 'neutral': 127}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 382, 'positive': 267, 'negative': 36, 'neutral': 79}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 965, 'positive': 564, 'negative': 195, 'neutral': 206}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 1558, 'positive': 248, 'negative': 1002, 'neutral': 308}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 7634, 'positive': 6324, 'negative': 812, 'neutral': 498}]"
Elm Hill RV Resort,"Peninsula camping ground with hook-up for 131 RVs, an outdoor pool, sandy beach, playground & Wi-Fi.","{'latitude': 36.128263499999996, 'longitude': -86.6213112}",N/A,https://elmhillrvresort.com/,"[{'stars': 5, 'count': 486}, {'stars': 4, 'count': 82}, {'stars': 3, 'count': 36}, {'stars': 2, 'count': 14}, {'stars': 1, 'count': 34}]",652,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 148, 'positive': 135, 'negative': 7, 'neutral': 6}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 150, 'positive': 137, 'negative': 12, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 144, 'positive': 126, 'negative': 16, 'neutral': 2}]"
Nashville KOA Resort,N/A,"{'latitude': 36.2338752, 'longitude': -86.70763550000001}",3,https://koa.com/campgrounds/nashville/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"[{'stars': 5, 'count': 1243}, {'stars': 4, 'count': 318}, {'stars': 3, 'count': 152}, {'stars': 2, 'count': 68}, {'stars': 1, 'count': 154}]",1935,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 77, 'positive': 66, 'negative': 5, 'neutral': 6}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 270, 'positive': 223, 'negative': 31, 'neutral': 16}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 88, 'positive': 46, 'negative': 30, 'neutral': 12}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 148, 'positive': 137, 'negative': 4, 'neutral': 7}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 147, 'positive': 109, 'negative': 28, 'neutral': 10}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 34, 'positive': 19, 'negative': 12, 'neutral': 3}]"
Club Wyndham Nashville,"Casual all-suite hotel with indoor & outdoor pools, plus a gym, a playground & free Wi-Fi.","{'latitude': 36.2200209, 'longitude': -86.7047055}",3,https://www.wyndhamnashville.com/?Identifier=psearch&hotelid=2989&utm_medium=referral&utm_source=google.com-local&utm_campaign=yext&utm_content=wynnashville,"[{'stars': 5, 'count': 1865}, {'stars': 4, 'count': 849}, {'stars': 3, 'count': 332}, {'stars': 2, 'count': 134}, {'stars': 1, 'count': 196}]",3376,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 35, 'positive': 18, 'negative': 13, 'neutral': 4}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 172, 'positive': 123, 'negative': 30, 'neutral': 19}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 487, 'positive': 393, 'negative': 41, 'neutral': 53}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 559, 'positive': 384, 'negative': 140, 'neutral': 35}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 862, 'positive': 611, 'negative': 194, 'neutral': 57}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 428, 'positive': 301, 'negative': 106, 'neutral': 21}]"
Radisson Hotel Nashville Airport,"Relaxed hotel with free parking & airport shuttle service, plus a restaurant, a pool & a gym.","{'latitude': 36.143974199999995, 'longitude': -86.66473529999999}",3,https://www.choicehotels.com/tennessee/nashville/radisson-hotels/tna30?mc=llgoxxpx,"[{'stars': 5, 'count': 782}, {'stars': 4, 'count': 456}, {'stars': 3, 'count': 175}, {'stars': 2, 'count': 61}, {'stars': 1, 'count': 98}]",1572,"[{'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 140, 'positive': 97, 'negative': 20, 'neutral': 23}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 425, 'positive': 333, 'negative': 68, 'neutral': 24}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 329, 'positive': 264, 'negative': 38, 'neutral': 27}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 424, 'positive': 324, 'negative': 66, 'neutral': 34}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 72, 'positive': 45, 'negative': 19, 'neutral': 8}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 160, 'positive': 80, 'negative': 66, 'neutral': 14}]"
Wyndham Vacation Resorts - Nashville,N/A,"{'latitude': 36.2192529, 'longitude': -86.704126}",N/A,https://www.wyndhamnashville.com/,"[{'stars': 5, 'count': 235}, {'stars': 4, 'count': 91}, {'stars': 3, 'count': 36}, {'stars': 2, 'count': 16}, {'stars': 1, 'count': 20}]",398,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 5, 'positive': 4, 'negative': 0, 'neutral': 1}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 16, 'positive': 11, 'negative': 2, 'neutral': 3}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 21, 'positive': 18, 'negative': 2, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 65, 'positive': 45, 'negative': 18, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 51, 'positive': 40, 'negative': 4, 'neutral': 7}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 100, 'positive': 67, 'negative': 25, 'neutral': 8}]"
Four Corners RV Resort,N/A,"{'latitude': 36.053625499999995, 'longitude': -86.5688038}",N/A,https://fourcornersrvresorttn.com/?utm_source=google&utm_medium=organic&utm_campaign=fcr-gmb-listing,"[{'stars': 5, 'count': 193}, {'stars': 4, 'count': 28}, {'stars': 3, 'count': 8}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 7}]",241,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 79, 'positive': 69, 'negative': 6, 'neutral': 4}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 78, 'positive': 68, 'negative': 6, 'neutral': 4}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 51, 'positive': 47, 'negative': 3, 'neutral': 1}]"
Two Rivers Campground,"Easygoing RV resort offering a swimming pool, grocery store, game room & free WiFi.","{'latitude': 36.2338313, 'longitude': -86.703611}",N/A,https://www.tworiverscampground.com/,"[{'stars': 5, 'count': 623}, {'stars': 4, 'count': 201}, {'stars': 3, 'count': 63}, {'stars': 2, 'count': 18}, {'stars': 1, 'count': 34}]",939,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 287, 'positive': 257, 'negative': 17, 'neutral': 13}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 219, 'positive': 204, 'negative': 7, 'neutral': 8}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 220, 'positive': 176, 'negative': 14, 'neutral': 30}]"
