Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Trickling Waters Retreat,"Relaxed rooms offering decks & garden views, plus a fire pit, a pond & a waterfall.","{'latitude': 43.040900099999995, 'longitude': -91.1867475}",3,http://www.tricklingwaters.com/,"[{'stars': 5, 'count': 91}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 1}]",99,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 46, 'positive': 43, 'negative': 0, 'neutral': 3}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 8, 'positive': 7, 'negative': 0, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 26, 'positive': 25, 'negative': 0, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 23, 'positive': 21, 'negative': 1, 'neutral': 1}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 16, 'positive': 16, 'negative': 0, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 9, 'positive': 7, 'negative': 0, 'neutral': 2}]"
Natura Treescape Resort,"Relaxed hotel with free wildlife & water park tickets, plus indoor pools, sports courts & cabins.","{'latitude': 43.61805940000001, 'longitude': -89.7827112}",2,https://www.staynatura.com/,"[{'stars': 5, 'count': 325}, {'stars': 4, 'count': 203}, {'stars': 3, 'count': 109}, {'stars': 2, 'count': 53}, {'stars': 1, 'count': 117}]",807,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 31, 'positive': 30, 'negative': 1, 'neutral': 0}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 21, 'positive': 15, 'negative': 4, 'neutral': 2}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 23, 'positive': 17, 'negative': 4, 'neutral': 2}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 36, 'positive': 25, 'negative': 6, 'neutral': 5}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 148, 'positive': 94, 'negative': 34, 'neutral': 20}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 20, 'positive': 3, 'negative': 15, 'neutral': 2}]"
Anaway Place,"Fashionable, rustic cabins featuring kitchens & living areas, plus views of the forest.","{'latitude': 43.270338699999996, 'longitude': -90.4401889}",3,http://anaway.com/,"[{'stars': 5, 'count': 98}, {'stars': 4, 'count': 4}, {'stars': 3, 'count': 7}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 4}]",114,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 48, 'positive': 46, 'negative': 2, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 23, 'positive': 22, 'negative': 1, 'neutral': 0}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 14, 'positive': 14, 'negative': 0, 'neutral': 0}]"
"Justin Trails Resort, LLC","Warm cottages & homey suites with flat-screens & free breakfast, plus a disc-golf course & WiFi.","{'latitude': 43.851721, 'longitude': -90.84155299999999}",3,https://justintrails.com/?utm_source=google&utm_medium=GMB,"[{'stars': 5, 'count': 464}, {'stars': 4, 'count': 35}, {'stars': 3, 'count': 7}, {'stars': 2, 'count': 3}, {'stars': 1, 'count': 11}]",520,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 153, 'positive': 144, 'negative': 4, 'neutral': 5}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 142, 'positive': 131, 'negative': 8, 'neutral': 3}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 116, 'positive': 112, 'negative': 2, 'neutral': 2}]"
Big River Escape Riverside Cabins,N/A,"{'latitude': 44.2378997, 'longitude': -91.8679046}",N/A,https://bigriverescape.com/,"[{'stars': 5, 'count': 76}, {'stars': 4, 'count': 9}, {'stars': 3, 'count': 4}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 1}]",91,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 20, 'positive': 19, 'negative': 1, 'neutral': 0}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 13, 'positive': 13, 'negative': 0, 'neutral': 0}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 8, 'positive': 6, 'negative': 1, 'neutral': 1}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 10, 'positive': 9, 'negative': 0, 'neutral': 1}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 5, 'positive': 0, 'negative': 4, 'neutral': 1}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 6, 'positive': 6, 'negative': 0, 'neutral': 0}]"
Rustic Ridge Log Cabins,"Rustic, 40-acre resort offering casual log cabins with full kitchens & decks, plus free WiFi.","{'latitude': 43.4079627, 'longitude': -89.6263809}",N/A,http://www.rusticridgecabins.com/,"[{'stars': 5, 'count': 59}, {'stars': 4, 'count': 4}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 0}]",64,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 31, 'positive': 31, 'negative': 0, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 17, 'positive': 17, 'negative': 0, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 15, 'positive': 14, 'negative': 0, 'neutral': 1}]"
Owl Ridge Cabin,N/A,"{'latitude': 44.9750288, 'longitude': -89.50682359999999}",N/A,https://owlridgecabin.com/?utm_source=google&utm_medium=GMB,"[{'stars': 5, 'count': 19}, {'stars': 4, 'count': 1}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 1}]",22,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 12, 'positive': 10, 'negative': 0, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 10, 'positive': 9, 'negative': 1, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 10, 'positive': 8, 'negative': 2, 'neutral': 0}]"
Grumpsters Log Cabins,N/A,"{'latitude': 43.0285668, 'longitude': -91.1816266}",N/A,https://www.grumpsterslogcabins.com/,"[{'stars': 5, 'count': 79}, {'stars': 4, 'count': 8}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 3}]",91,"[{'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 7, 'positive': 6, 'negative': 0, 'neutral': 1}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 6, 'positive': 6, 'negative': 0, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 30, 'positive': 29, 'negative': 0, 'neutral': 1}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 5, 'positive': 4, 'negative': 0, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 11, 'positive': 11, 'negative': 0, 'neutral': 0}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 8, 'positive': 8, 'negative': 0, 'neutral': 0}]"
Chestnut Mountain Resort,"Buzzing ski resort with dining & a sports bar, plus an indoor pool, a hot tub & outdoor activities.","{'latitude': 42.319016999999995, 'longitude': -90.393793}",3,http://www.chestnutmtn.com/,"[{'stars': 5, 'count': 1532}, {'stars': 4, 'count': 625}, {'stars': 3, 'count': 164}, {'stars': 2, 'count': 47}, {'stars': 1, 'count': 65}]",2433,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 466, 'positive': 411, 'negative': 15, 'neutral': 40}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 320, 'positive': 251, 'negative': 54, 'neutral': 15}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 310, 'positive': 234, 'negative': 58, 'neutral': 18}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 50, 'positive': 18, 'negative': 26, 'neutral': 6}]"
The Eagles Roost Resort and Marina,"Rustic rooms & cabins at a riverside resort with a pool, plus birdwatching & boat slips.","{'latitude': 42.7068417, 'longitude': -90.97701819999999}",N/A,http://www.theeaglesroost.com/,"[{'stars': 5, 'count': 67}, {'stars': 4, 'count': 7}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 1}]",76,"[{'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 16, 'positive': 14, 'negative': 0, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 11, 'positive': 10, 'negative': 0, 'neutral': 1}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 10, 'positive': 6, 'negative': 0, 'neutral': 4}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 17, 'positive': 16, 'negative': 0, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 6, 'positive': 5, 'negative': 0, 'neutral': 1}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 5, 'positive': 4, 'negative': 0, 'neutral': 1}]"
