Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Dragon Hotel,"Casual rooms with free Wi-Fi, plus an upscale restaurant, a fitness centre and an indoor pool.","{'latitude': 51.621584, 'longitude': -3.9445403}",4,http://www.dragon-hotel.co.uk/,"[{'stars': 5, 'count': 385}, {'stars': 4, 'count': 331}, {'stars': 3, 'count': 235}, {'stars': 2, 'count': 77}, {'stars': 1, 'count': 103}]",1131,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 274, 'positive': 186, 'negative': 68, 'neutral': 20}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 58, 'positive': 23, 'negative': 31, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 111, 'positive': 55, 'negative': 44, 'neutral': 12}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 276, 'positive': 149, 'negative': 99, 'neutral': 28}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 74, 'positive': 33, 'negative': 29, 'neutral': 12}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 128, 'positive': 65, 'negative': 54, 'neutral': 9}]"
Mercure Swansea Hotel,"Modest rooms & suites in an informal hotel with a bar offering 24-hour dining, plus an indoor pool.","{'latitude': 51.654804399999996, 'longitude': -3.9123655}",4,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8332&merchantid=seo-maps-GB-8332&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,"[{'stars': 5, 'count': 483}, {'stars': 4, 'count': 362}, {'stars': 3, 'count': 191}, {'stars': 2, 'count': 65}, {'stars': 1, 'count': 60}]",1161,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 58, 'positive': 24, 'negative': 27, 'neutral': 7}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 27, 'positive': 14, 'negative': 11, 'neutral': 2}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 24, 'positive': 11, 'negative': 10, 'neutral': 3}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 22, 'positive': 20, 'negative': 1, 'neutral': 1}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 12, 'positive': 8, 'negative': 3, 'neutral': 1}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 9, 'positive': 4, 'negative': 5, 'neutral': 0}]"
Beachcomber,"Beach-facing B&B offering simple rooms, in addition to full English breakfast & free WiFi.","{'latitude': 51.612946199999996, 'longitude': -3.9571645}",3,https://www.beachcomberguesthouse.co.uk/,"[{'stars': 5, 'count': 99}, {'stars': 4, 'count': 21}, {'stars': 3, 'count': 5}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 2}]",128,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 46, 'positive': 43, 'negative': 1, 'neutral': 2}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 24, 'positive': 21, 'negative': 2, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 51, 'positive': 46, 'negative': 2, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 20, 'positive': 19, 'negative': 1, 'neutral': 0}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 14, 'positive': 13, 'negative': 0, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 24, 'positive': 16, 'negative': 3, 'neutral': 5}]"
A Space In The City - Meridian Tower,N/A,"{'latitude': 51.613953699999996, 'longitude': -3.9434082000000004}",4,http://www.aspaceinthecity.co.uk/,"[{'stars': 5, 'count': 12}, {'stars': 4, 'count': 8}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 1}]",22,"[{'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 6, 'positive': 2, 'negative': 3, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 6, 'positive': 3, 'negative': 2, 'neutral': 1}]"
Morgans Hotel,"Upscale rooms in a classic 1902 building with free Wi-Fi, plus a European restaurant and 2 bars.","{'latitude': 51.6186714, 'longitude': -3.9369501999999996}",4,http://www.morganshotel.co.uk/,"[{'stars': 5, 'count': 485}, {'stars': 4, 'count': 235}, {'stars': 3, 'count': 75}, {'stars': 2, 'count': 37}, {'stars': 1, 'count': 33}]",865,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 217, 'positive': 183, 'negative': 24, 'neutral': 10}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 116, 'positive': 82, 'negative': 24, 'neutral': 10}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 118, 'positive': 92, 'negative': 22, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 92, 'positive': 72, 'negative': 17, 'neutral': 3}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 213, 'positive': 169, 'negative': 29, 'neutral': 15}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 29, 'positive': 21, 'negative': 3, 'neutral': 5}]"
Village Hotel Swansea,"Modern waterside rooms with free Wi-Fi, plus an indoor pool, a restaurant and a coffee shop.","{'latitude': 51.621388200000005, 'longitude': -3.9226039}",3,https://www.village-hotels.co.uk/hotels/swansea/?utm_source=google&utm_medium=organic&utm_campaign=swansea-gmb,"[{'stars': 5, 'count': 929}, {'stars': 4, 'count': 552}, {'stars': 3, 'count': 267}, {'stars': 2, 'count': 78}, {'stars': 1, 'count': 101}]",1927,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 402, 'positive': 312, 'negative': 66, 'neutral': 24}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 376, 'positive': 284, 'negative': 67, 'neutral': 25}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 229, 'positive': 159, 'negative': 42, 'neutral': 28}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 13, 'positive': 3, 'negative': 8, 'neutral': 2}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 13, 'positive': 2, 'negative': 10, 'neutral': 1}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 22, 'positive': 4, 'negative': 12, 'neutral': 6}]"
The Mirador,"Ornate, themed B&B doubles and suites including French, African and Venetian, plus free WiFi.","{'latitude': 51.6192782, 'longitude': -3.9646418999999993}",4,N/A,"[{'stars': 5, 'count': 110}, {'stars': 4, 'count': 10}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 1}]",123,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 36, 'positive': 32, 'negative': 2, 'neutral': 2}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 11, 'positive': 10, 'negative': 0, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 25, 'positive': 22, 'negative': 0, 'neutral': 3}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 54, 'positive': 50, 'negative': 2, 'neutral': 2}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 5, 'positive': 4, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 22, 'positive': 20, 'negative': 1, 'neutral': 1}]"
The Grand Hotel,"Relaxed quarters, some with hot tubs, in a classic 1930s hotel offering a sports bar & restaurant.","{'latitude': 51.6247817, 'longitude': -3.9413498999999996}",3,https://www.thegrandhotelswansea.co.uk/,"[{'stars': 5, 'count': 538}, {'stars': 4, 'count': 293}, {'stars': 3, 'count': 129}, {'stars': 2, 'count': 47}, {'stars': 1, 'count': 51}]",1058,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 166, 'positive': 121, 'negative': 22, 'neutral': 23}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 291, 'positive': 247, 'negative': 30, 'neutral': 14}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 116, 'positive': 96, 'negative': 15, 'neutral': 5}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 127, 'positive': 93, 'negative': 16, 'neutral': 18}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 242, 'positive': 175, 'negative': 50, 'neutral': 17}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 82, 'positive': 66, 'negative': 5, 'neutral': 11}]"
Leonardo's Guest House,Airy rooms with free Wi-Fi in a modest seafront guesthouse offering secure bike storage.,"{'latitude': 51.612807, 'longitude': -3.9580729999999997}",3,https://www.leonardosguesthouse.co.uk/,"[{'stars': 5, 'count': 46}, {'stars': 4, 'count': 29}, {'stars': 3, 'count': 10}, {'stars': 2, 'count': 8}, {'stars': 1, 'count': 11}]",104,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 17, 'positive': 16, 'negative': 0, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 27, 'positive': 23, 'negative': 3, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 13, 'positive': 5, 'negative': 6, 'neutral': 2}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 12, 'positive': 8, 'negative': 4, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 21, 'positive': 17, 'negative': 3, 'neutral': 1}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 14, 'positive': 13, 'negative': 1, 'neutral': 0}]"
Scenic View,N/A,"{'latitude': 51.614698, 'longitude': -3.9394690999999997}",3,https://www.baystays.co.uk/,"[{'stars': 5, 'count': 6}, {'stars': 4, 'count': 2}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 0}]",9,N/A
